"","ID","Name","Age","Boarded","Position","Lifeboat","Body","Sex","Class","Group","Survived","Adult","cClass0","cClass1","cClass2","cClass3","cSex","cSurvived","cAdult"
"1890",1890,"Martin, Mrs. Annie",33,"S","Stewardess","11","0","f",0,"Victualling",1,"1",516,320,279,702,454,596,3521
"1891",1891,"Martin, Mr. F.",29,"S","Scullion","13","0","m",0,"Victualling",1,"1",517,320,279,702,454,597,3523
"1892",1892,"Maynard, Mr. Isaac Hiram",31,"B","Entre Cook","B","0","m",0,"Victualling",1,"1",518,320,279,702,454,598,3525
"1893",1893,"Maytum, Mr. Alfred",52,"B","Chief Butcher","","1","m",0,"Victualling",0,"1",519,320,279,702,454,598,3527
"1894",1894,"McCarthy, Mr. Frederick",36,"S","Bedroom Steward","","0","m",0,"Victualling",0,"1",520,320,279,702,454,598,3529
"1895",1895,"McCawley, Mr. Thomas W.",36,"B","Gymnasium Steward","","0","m",0,"Victualling",0,"1",521,320,279,702,454,598,3531
"1896",1896,"McElroy, Mr. Hugh Walter",37,"S","Purser","","1","m",0,"Victualling",0,"1",522,320,279,702,454,598,3533
"1897",1897,"McGrady, Mr. James",27,"S","Saloon Steward","","1","m",0,"Victualling",0,"1",523,320,279,702,454,598,3535
"1898",1898,"McLaren, Mrs.",40,"S","Stewardess","5","0","f",0,"Victualling",1,"1",524,320,279,702,455,599,3537
"1899",1899,"McMicken, Mr. Arthur",23,"B","Saloon Steward","11","0","m",0,"Victualling",1,"1",525,320,279,702,455,600,3539
"1900",1900,"McMicken, Mr. Benjamin Tucker",21,"B","Second Pantry Steward","","0","m",0,"Victualling",0,"1",526,320,279,702,455,600,3541
"1901",1901,"McMullin, Mr. James",31,"B","Saloon Steward","","0","m",0,"Victualling",0,"1",527,320,279,702,455,600,3543
"1902",1902,"McMurray, Mr. William Ernest",43,"B","Bedroom Steward","","0","m",0,"Victualling",0,"1",528,320,279,702,455,600,3545
"1903",1903,"Mellor, Mr. Arthur",34,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",529,320,279,702,455,600,3547
"1904",1904,"Middleton, Mr. M.V.",24,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",530,320,279,702,455,600,3549
"1905",1905,"Mills, Mr. Christopher",51,"S","Butcher","C","0","m",0,"Victualling",1,"1",531,320,279,702,455,601,3551
"1906",1906,"Mishellamy, Mr. Abraham",52,"B","Printer Steward","","0","m",0,"Victualling",0,"1",532,320,279,702,455,601,3553
"1907",1907,"Moore, Mr. Alfred Ernest",39,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",533,320,279,702,455,601,3555
"1908",1908,"Morgan (Bird), Mr. Charles Frederick",42,"S","Assistant Storekeeper","","0","m",0,"Victualling",0,"1",534,320,279,702,455,601,3557
"1909",1909,"Morris, Mr. Frank Herbert",28,"B","Bathroom Steward","14","0","m",0,"Victualling",1,"1",535,320,279,702,455,602,3559
"1910",1910,"Moss, Mr. William",34,"B","First Saloon Steward","","0","m",0,"Victualling",0,"1",536,320,279,702,455,602,3561
"1911",1911,"Mullen, Mr. Thomas A.",20,"S","Steward","","1","m",0,"Victualling",0,"1",537,320,279,702,455,602,3563
"1912",1912,"Neal, Mr. Henry",25,"S","Baker","13","0","m",0,"Victualling",1,"1",538,320,279,702,455,603,3565
"1913",1913,"Nicholls, Mr. Sidney",39,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",539,320,279,702,455,603,3567
"1914",1914,"Nichols, Mr. A. D.",34,"S","Steward","","0","m",0,"Victualling",0,"1",540,320,279,702,455,603,3569
"1915",1915,"Nichols, Mr. Walter Henry",35,"S","Steward","15","0","m",0,"Victualling",1,"1",541,320,279,702,455,604,3571
"1916",1916,"O'Connor, Mr. Thomas Peter",39,"B","Bedroom Steward","","0","m",0,"Victualling",0,"1",542,320,279,702,455,604,3573
"1917",1917,"Olive, Mr. Ernest Roskelly",28,"S","Clothes Presser Steward","","0","m",0,"Victualling",0,"1",543,320,279,702,455,604,3575
"1918",1918,"Orpet, Mr. Walter Hayward",31,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",544,320,279,702,455,604,3577
"1919",1919,"Orr, Mr. J.",40,"S","Assistant Vegetable Cook","","0","m",0,"Victualling",0,"1",545,320,279,702,455,604,3579
"1920",1920,"Osbourne, Mr. William Edward",32,"B","Saloon Steward","","0","m",0,"Victualling",0,"1",546,320,279,702,455,604,3581
"1921",1921,"Owen, Mr. Lewis",49,"S","Assistant Saloon Steward","","0","m",0,"Victualling",0,"1",547,320,279,702,455,604,3583
"1922",1922,"Pacey, Mr. Reginald Ivan",17,"S","Lift Steward","","0","m",0,"Victualling",0,"1",548,320,279,702,455,604,3585
"1923",1923,"Paintin, Mr. James Arthur",29,"S","Captain's Steward","","0","m",0,"Victualling",0,"1",549,320,279,702,455,604,3587
"1924",1924,"Parsons, Mr. Edward",35,"S","Chief Storekeeper","","0","m",0,"Victualling",0,"1",550,320,279,702,455,604,3589
"1925",1925,"Parsons, Mr. Richard",18,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",551,320,279,702,455,604,3591
"1926",1926,"Pearce, Mr. Alfred Ernest",24,"S","Steward","","0","m",0,"Victualling",0,"1",552,320,279,702,455,604,3593
"1927",1927,"Pearcey, Mr. Albert Victor",32,"S","Steward","C","0","m",0,"Victualling",1,"1",553,320,279,702,455,605,3595
"1928",1928,"Pennal, Mr. Thomas Francis",33,"S","Bath Steward","","0","m",0,"Victualling",0,"1",554,320,279,702,455,605,3597
"1929",1929,"Penny, Mr. William Far",30,"S","Assistant Saloon Steward","","0","m",0,"Victualling",0,"1",555,320,279,702,455,605,3599
"1930",1930,"Penrose, Mr. John Poole",49,"B","Bedroom Steward","","0","m",0,"Victualling",0,"1",556,320,279,702,455,605,3601
"1931",1931,"Perkins, Mr. Laurence Alexander",22,"S","Telephone Steward","","0","m",0,"Victualling",0,"1",557,320,279,702,455,605,3603
"1932",1932,"Perrin, Mr. William Charles",39,"S","Boots Steward","","0","m",0,"Victualling",0,"1",558,320,279,702,455,605,3605
"1933",1933,"Perriton, Mr. Hubert Prouse",31,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",559,320,279,702,455,605,3607
"1934",1934,"Petty, Mr. Edwin Henry",25,"S","Bedroom Steward","","1","m",0,"Victualling",0,"1",560,320,279,702,455,605,3609
"1935",1935,"Pfropper, Mr. Richard",30,"S","Saloon Steward","9","0","m",0,"Victualling",1,"1",561,320,279,702,455,606,3611
"1936",1936,"Phillimore, Mr. Harold Charles William",23,"B","Saloon Steward","14","0","m",0,"Victualling",1,"1",562,320,279,702,455,607,3613
"1937",1937,"Phillips, Mr. John George ""Jack""",25,"B","Telegraphist","","0","m",0,"Victualling",0,"1",563,320,279,702,455,607,3615
"1938",1938,"Platt, Mr. W.",18,"B","Scullion","","0","m",0,"Victualling",0,"1",564,320,279,702,455,607,3617
"1939",1939,"Pook, Mr. P.",34,"B","Assistant Pantry","","0","m",0,"Victualling",0,"1",565,320,279,702,455,607,3619
"1940",1940,"Port, Mr. Frank",32,"B","Steward","13","0","m",0,"Victualling",1,"1",566,320,279,702,455,608,3621
"1941",1941,"Porteus, Mr. Thomas",32,"B","Butcher","","0","m",0,"Victualling",0,"1",567,320,279,702,455,608,3623
"1942",1942,"Prentice, Mr. Frank Winnold",22,"B","Storekeeper","4","0","m",0,"Victualling",1,"1",568,320,279,702,455,609,3625
"1943",1943,"Prichard, Mrs. Alice",33,"B","Stewardess","11","0","f",0,"Victualling",1,"1",569,320,279,702,456,610,3627
"1944",1944,"Prideaux, Mr. John Arthur ""Jack""",23,"B","Steward","","0","m",0,"Victualling",0,"1",570,320,279,702,456,610,3629
"1945",1945,"Prior, Mr. Harold John",21,"B","Steward","11","0","m",0,"Victualling",1,"1",571,320,279,702,456,611,3631
"1946",1946,"Proctor, Mr. Charles",40,"B","Chef","","0","m",0,"Victualling",0,"1",572,320,279,702,456,611,3633
"1947",1947,"Pryce, Mr. Charles William",22,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",573,320,279,702,456,611,3635
"1948",1948,"Pugh, Mr. Alfred",20,"S","Steward","14","0","m",0,"Victualling",1,"1",574,320,279,702,456,612,3637
"1949",1949,"Puzey, Mr. John E.",35,"B","Saloon Steward","","0","m",0,"Victualling",0,"1",575,320,279,702,456,612,3639
"1950",1950,"Randall, Mr. Frank Henry",27,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",576,320,279,702,456,612,3641
"1951",1951,"Ransom, Mr. James",33,"B","Saloon Steward","","0","m",0,"Victualling",0,"1",577,320,279,702,456,612,3643
"1952",1952,"Rattonbury, Mr. William Henry",36,"B","Assistant Boots Steward","","0","m",0,"Victualling",0,"1",578,320,279,702,456,612,3645
"1953",1953,"Ray, Mr. Frederick Dent",32,"B","Saloon Steward","13","0","m",0,"Victualling",1,"1",579,320,279,702,456,613,3647
"1954",1954,"Reed, Mr. Charles S.",43,"S","Bedroom Steward","","0","m",0,"Victualling",0,"1",580,320,279,702,456,613,3649
"1955",1955,"Revell, Mr. William",31,"B","Saloon Steward","","0","m",0,"Victualling",0,"1",581,320,279,702,456,613,3651
"1956",1956,"Rice, Mr. John Reginald",25,"S","Clerk","","1","m",0,"Victualling",0,"1",582,320,279,702,456,613,3653
"1957",1957,"Rice, Mr. John Reginald",25,"S","Steward","","0","m",0,"Victualling",0,"1",583,320,279,702,456,613,3655
"1958",1958,"Ricks, Mr. Cyril G.",23,"S","Storekeeper","","1","m",0,"Victualling",0,"1",584,320,279,702,456,613,3657
"1959",1959,"Ridout, Mr. W.",29,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",585,320,279,702,456,613,3659
"1960",1960,"Rimmer, Mr. Gilbert",27,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",586,320,279,702,456,613,3661
"1961",1961,"Roberton, Mr. George Edward",19,"S","Assistant Saloon Steward","","1","m",0,"Victualling",0,"1",587,320,279,702,456,613,3663
"1962",1962,"Roberts, Mr. Frank John",36,"B","Third Butcher","","1","m",0,"Victualling",0,"1",588,320,279,702,456,613,3665
"1963",1963,"Roberts, Mr. Hugh H.",40,"S","Bedroom Steward","","1","m",0,"Victualling",0,"1",589,320,279,702,456,613,3667
"1964",1964,"Roberts, Mrs. Mary Kezziah (née Humphrys)",41,"S","Saloon Steward","16","0","f",0,"Victualling",1,"1",590,320,279,702,457,614,3669
"1965",1965,"Robinson, Mrs. Annie",40,"S","Stewardess","11","0","f",0,"Victualling",1,"1",591,320,279,702,458,615,3671
"1966",1966,"Robinson, Mr. James William",30,"S","Saloon Steward","","1","m",0,"Victualling",0,"1",592,320,279,702,458,615,3673
"1967",1967,"Rogers, Mr. Edward James William",32,"S","Assistant Storekeeper","","1","m",0,"Victualling",0,"1",593,320,279,702,458,615,3675
"1968",1968,"Rogers, Mr. Michael",27,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",594,320,279,702,458,615,3677
"1969",1969,"Ross, Mr. Horace Leopold",36,"S","Scullion","13","0","m",0,"Victualling",1,"1",595,320,279,702,458,616,3679
"1970",1970,"Rowe, Mr. Edward M.",31,"B","Saloon 1st Class Steward","","0","m",0,"Victualling",0,"1",596,320,279,702,458,616,3681
"1971",1971,"Rule, Mr. Samuel James",58,"B","Bathroom Steward","15","0","m",0,"Victualling",1,"1",597,320,279,702,458,617,3683
"1972",1972,"Russell, Mr. Boysie Richard",17,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",598,320,279,702,458,617,3685
"1973",1973,"Ryan, Mr. Tom",27,"S","Third Class Steward","","1","m",0,"Victualling",0,"1",599,320,279,702,458,617,3687
"1974",1974,"Ryerson, Mr. William Edwy",32,"S","Saloon Steward","9","0","m",0,"Victualling",1,"1",600,320,279,702,458,618,3689
"1975",1975,"Samuel, Mr. Owen Wilmore",41,"S","Saloon Steward","","1","m",0,"Victualling",0,"1",601,320,279,702,458,618,3691
"1976",1976,"Saunders, Mr. D. E.",26,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",602,320,279,702,458,618,3693
"1977",1977,"Savage, Mr. Charles J.",23,"S","Saloon Steward","11","0","m",0,"Victualling",1,"1",603,320,279,702,458,619,3695
"1978",1978,"Scott, Mr. John",21,"S","Boots Steward","","0","m",0,"Victualling",0,"1",604,320,279,702,458,619,3697
"1979",1979,"Scovell, Mr. Robert",42,"S","Saloon Steward","","0","m",0,"Victualling",0,"1",605,320,279,702,458,619,3699
"1980",1980,"Sedunary, Mr. Sidney Francis",25,"S","Third Class Steward","","1","m",0,"Victualling",0,"1",606,320,279,702,458,619,3701
"1981",1981,"Shea, Mr. John",39,"B","Saloon Steward","","1","m",0,"Victualling",0,"1",607,320,279,702,458,619,3703
"1982",1982,"Slight, Mr. Harry John",35,"S","Steward","","1","m",0,"Victualling",0,"1",608,320,279,702,458,619,3705
"1983",1983,"Sloan, Miss Mary",28,"S","Stewardess","","0","f",0,"Victualling",0,"1",609,320,279,702,459,619,3707
"1984",1984,"Slocombe, Mrs. Maud (née Waldon)",30,"S","Turkish Bath Stewardess","","0","f",0,"Victualling",0,"1",610,320,279,702,460,619,3709
"1985",1985,"Smillie, Mr. John",38,"B","Saloon Steward","","1","m",0,"Victualling",0,"1",611,320,279,702,460,619,3711
"1986",1986,"Smith, Mr. Charles Edward",38,"S","Bed Room Steward","","1","m",0,"Victualling",0,"1",612,320,279,702,460,619,3713
"1987",1987,"Smith, Mr. F",20,"S","Assistant Pantryman Steward","","1","m",0,"Victualling",0,"1",613,320,279,702,460,619,3715
"1988",1988,"Smith, Miss Katherine E.",42,"S","Stewardess","","0","f",0,"Victualling",0,"1",614,320,279,702,461,619,3717
"1989",1989,"Snape, Mrs Lucy Violet",22,"S","Stewardess","","0","m",0,"Victualling",0,"1",615,320,279,702,461,619,3719
"1990",1990,"Stap, Miss Sarah Agnes",47,"S","Stewardess","","0","f",0,"Victualling",0,"1",616,320,279,702,462,619,3721
"1991",1991,"Stone, Mr. Edmond J.",26,"S","First class Bedroom Steward","","1","m",0,"Victualling",0,"1",617,320,279,702,462,619,3723
"1992",1992,"Stone, Mr. Edward Thomas",30,"S","First class Bedroom Steward","","1","m",0,"Victualling",0,"1",618,320,279,702,462,619,3725
"1993",1993,"Talbot, Mr. George Frederick Charles.",27,"S","Steward","","1","m",0,"Victualling",0,"1",619,320,279,702,462,619,3727
"1994",1994,"Taylor, Mr. William",21,"S","Boots Steward","","1","m",0,"Victualling",0,"1",620,320,279,702,462,619,3729
"1995",1995,"Teuton, Mr. Thomas Moore",32,"S","Saloon Steward","","1","m",0,"Victualling",0,"1",621,320,279,702,462,619,3731
"1996",1996,"Toshack, Mr. James A.",30,"S","First Class Saloon Steward","","0","m",0,"Victualling",0,"1",622,320,279,702,462,619,3733
"1997",1997,"Turner, Mr. Leopold",28,"B","First Class Saloon Steward","","1","m",0,"Victualling",0,"1",623,320,279,702,462,619,3735
"1998",1998,"Veal, Mr. Thomas H.E.",38,"S","First Class Saloon Steward","","0","m",0,"Victualling",0,"1",624,320,279,702,462,619,3737
"1999",1999,"Wake, Mr. T.",32,"S","Asst. Baker","","0","m",0,"Victualling",0,"1",625,320,279,702,462,619,3739
"2000",2000,"Wallis, Mrs Catherine Jane",35,"S","Second Class Matron","","0","f",0,"Victualling",0,"1",626,320,279,702,463,619,3741
"2001",2001,"Walpole, Mr. James",48,"B","Chief Pantryman","","0","m",0,"Victualling",0,"1",627,320,279,702,463,619,3743
"2002",2002,"Walsh, Miss Catherine",32,"S","Stewardess","","0","f",0,"Victualling",0,"1",628,320,279,702,464,619,3745
"2003",2003,"Ward, Mr. Edward",34,"S","First Class Bedroom Steward","","0","m",0,"Victualling",0,"1",629,320,279,702,464,619,3747
"2004",2004,"Ward, Mr. Percy T.",38,"S","First Class Bedroom Steward","","0","m",0,"Victualling",0,"1",630,320,279,702,464,619,3749
"2005",2005,"Ward, Mr. William",36,"S","First Class Saloon Steward","9","0","m",0,"Victualling",1,"1",631,320,279,702,464,620,3751
"2006",2006,"Wareham, Mr. Robert Arthur",36,"S","First Class Bedroom Steward","","1","m",0,"Victualling",0,"1",632,320,279,702,464,620,3753
"2007",2007,"Warwick, Mr. Thomas",35,"S","First Class Bedroom Steward","","0","m",0,"Victualling",0,"1",633,320,279,702,464,620,3755
"2008",2008,"Weatherston, Mr. Thomas",24,"B","First Class Bedroom Steward","","0","m",0,"Victualling",0,"1",634,320,279,702,464,620,3757
"2009",2009,"Weikman, Mr. Augustus Henry",51,"S","First Class Barber","A","0","m",0,"Victualling",1,"1",635,320,279,702,464,621,3759
"2010",2010,"White, Mr. Arthur",37,"S","Third Class Barber","","1","m",0,"Victualling",0,"1",636,320,279,702,464,621,3761
"2011",2011,"White, Mr. Edward Joseph",27,"S","Glory Hole Steward","","1","m",0,"Victualling",0,"1",637,320,279,702,464,621,3763
"2012",2012,"White, Mr. L.",32,"S","First Class Saloon Steward","","0","m",0,"Victualling",0,"1",638,320,279,702,464,621,3765
"2013",2013,"Whiteley, Mr. Thomas",18,"S","First Class Saloon Steward","B","0","m",0,"Victualling",1,"1",639,320,279,702,464,622,3767
"2014",2014,"Whitford, Mr. A.H.",37,"S","Second Class Saloon Steward","","0","m",0,"Victualling",0,"1",640,320,279,702,464,622,3769
"2015",2015,"Whittman, Mr. Henry",34,"S","First Class Bedroom Steward","","1","m",0,"Victualling",0,"1",641,320,279,702,464,622,3771
"2016",2016,"Widgery, Mr. James G.",37,"S","Second Class Bath Steward","9","0","m",0,"Victualling",1,"1",642,320,279,702,464,623,3773
"2017",2017,"Wildebank, Mr. Alfred E.",39,"S","Asst. Cook","13","0","m",0,"Victualling",1,"1",643,320,279,702,464,624,3775
"2018",2018,"Williams, Mr. Walter J.",28,"S","Second Class Saloon Steward","13","0","m",0,"Victualling",1,"1",644,320,279,702,464,625,3777
"2019",2019,"Willis, Mr. William",66,"S","Third Class Steward","","0","m",0,"Victualling",0,"1",645,320,279,702,464,625,3779
"2020",2020,"Wiltshire, Mr. W.",33,"S","Asst. Butcher","","0","m",0,"Victualling",0,"1",646,320,279,702,464,625,3781
"2021",2021,"Witter, Mr. James W.C.",31,"S","Second Class Smoking Room Steward","11","0","m",0,"Victualling",1,"1",647,320,279,702,464,626,3783
"2022",2022,"Wood, Mr. J.T.",40,"S","Second Class Saloon Steward","","0","m",0,"Victualling",0,"1",648,320,279,702,464,626,3785
"2023",2023,"Wormald, Mr. Frederick William",36,"S","First Class Saloon Steward","","1","m",0,"Victualling",0,"1",649,320,279,702,464,626,3787
"2024",2024,"Wrapson, Mr. Frederick B.",19,"S","Asst. Pantryman","","0","m",0,"Victualling",0,"1",650,320,279,702,464,626,3789
"2025",2025,"Wright, Mr. Frederick",24,"S","Squash Court Steward","","0","m",0,"Victualling",0,"1",651,320,279,702,464,626,3791
"2026",2026,"Wright, Mr. William",40,"S","Glory Hole Steward","13","0","m",0,"Victualling",1,"1",652,320,279,702,464,627,3793
"2027",2027,"Yearsley, Mr. Harry",38,"S","First Class Saloon Steward","9","0","m",0,"Victualling",1,"1",653,320,279,702,464,628,3795
"2028",2028,"Allaria, Mr. Battista Antonio",30,"S","Asst. Waiter","","1","m",0,"restaurant",0,"1",654,320,279,702,464,628,3797
"2029",2029,"Aspeslagh, Mr. Georges",26,"S","Asst. Plateman","","0","m",0,"restaurant",0,"1",655,320,279,702,464,628,3799
"2030",2030,"Banfi, Mr. Ugo",24,"S","Waiter","","0","m",0,"restaurant",0,"1",656,320,279,702,464,628,3801
"2031",2031,"Basilico, Mr. Giovanni",27,"S","Waiter","","0","m",0,"restaurant",0,"1",657,320,279,702,464,628,3803
"2032",2032,"Bazzi, Mr. Narciso",33,"S","Waiter","","0","m",0,"restaurant",0,"1",658,320,279,702,464,628,3805
"2033",2033,"Bernardi, Mr. Battista",22,"S","Asst. Waiter","","1","m",0,"restaurant",0,"1",659,320,279,702,464,628,3807
"2034",2034,"Bertoldo, Mr. Fioravante Giuseppe",23,"S","Asst. Waiter","","1","m",0,"restaurant",0,"1",660,320,279,702,464,628,3809
"2035",2035,"Beux, Mr. David",26,"S","Asst. Waiter","","0","m",0,"restaurant",0,"1",661,320,279,702,464,628,3811
"2036",2036,"Bietrix, Mr. George Baptiste",28,"S","Cook","","0","m",0,"restaurant",0,"1",662,320,279,702,464,628,3813
"2037",2037,"Blument, Mr. Jean Baptiste",26,"S","Pantryman","","0","m",0,"restaurant",0,"1",663,320,279,702,464,628,3815
"2038",2038,"Bochet, Mr. Pierre Giuseppe",43,"S","Waiter","","0","m",0,"restaurant",0,"1",664,320,279,702,464,628,3817
"2039",2039,"Bolhuis, Mr. Hendrik ""Hennie""",21,"S","Larder Cook","","0","m",0,"restaurant",0,"1",665,320,279,702,464,628,3819
"2040",2040,"Bowker, Miss Ruth",27,"S","Cashier","6","0","f",0,"restaurant",1,"1",666,320,279,702,465,629,3821
"2041",2041,"Casali, Mr. Giulio",27,"S","Waiter","","0","m",0,"restaurant",0,"1",667,320,279,702,465,629,3823
"2042",2042,"Chaboisson, Mr. Adrien Finnin",25,"S","Roast Cook","","0","m",0,"restaurant",0,"1",668,320,279,702,465,629,3825
"2043",2043,"Cornaire, Mr. Marcel Raymond André",19,"S","Asst. Roast Cook","","0","m",0,"restaurant",0,"1",669,320,279,702,465,629,3827
"2044",2044,"Coutin, Mr. Auguste Louis",28,"S","Entrée Cook","","0","m",0,"restaurant",0,"1",670,320,279,702,465,629,3829
"2045",2045,"Crovella, Mr. Luigi",17,"S","Asst. Waiter","","0","m",0,"restaurant",0,"1",671,320,279,702,465,629,3831
"2046",2046,"De Marsico, Mr. Giovanni",20,"S","Asst. Waiter","","0","m",0,"restaurant",0,"1",672,320,279,702,465,629,3833
"2047",2047,"Debreucq, Mr. Maurice Emile Victor",22,"S","Asst. Waiter","","1","m",0,"restaurant",0,"1",673,320,279,702,465,629,3835
"2048",2048,"Desvernine, Mr. Louis Gabriel",20,"S","Asst. Pastry Cook","","0","m",0,"restaurant",0,"1",674,320,279,702,465,629,3837
"2049",2049,"Donati, Mr. Italo Francesco",17,"S","Asst. Waiter","","1","m",0,"restaurant",0,"1",675,320,279,702,465,629,3839
"2050",2050,"Dornier, Mr. Louis Auguste",20,"S","Asst. Fish Cook","","0","m",0,"restaurant",0,"1",676,320,279,702,465,629,3841
